departamento,provincia,distrito,ubigeo_inei,ubigeo_reniec,altitud_msnm,latitud,longitud
LIMA,OYON,ANDAJES,150902.0,141004.0,3505.0,-10.7927777777778,-76.9091666666667
LIMA,OYON,CAUJUL,150903.0,141003.0,3185.0,-10.8058333333333,-76.9791666666667
LIMA,OYON,COCHAMARCA,150904.0,141006.0,3492.0,-10.8633333333333,-77.1288888888889
LIMA,OYON,NAVAN,150905.0,141002.0,3131.0,-10.8377777777778,-77.01444444444449
LIMA,OYON,PACHANGARA,150906.0,141005.0,2283.0,-10.8111111111111,-76.875
LIMA,YAUYOS,YAUYOS,151001.0,140701.0,2895.0,-12.4597222222222,-75.9183333333333
LIMA,YAUYOS,ALIS,151002.0,140702.0,3285.0,-12.2811111111111,-75.7863888888889
LIMA,YAUYOS,AYAUCA,151003.0,140703.0,3151.0,-12.5911111111111,-76.0369444444444
LIMA,YAUYOS,AYAVIRI,151004.0,140704.0,3263.0,-12.3825,-76.1369444444445
LIMA,YAUYOS,AZANGARO,151005.0,140705.0,3435.0,-13.0,-75.8372222222222
LIMA,YAUYOS,CACRA,151006.0,140706.0,2788.0,-12.8125,-75.7830555555555
LIMA,YAUYOS,CARANIA,151007.0,140707.0,3846.0,-12.3455555555556,-75.8694444444444
LIMA,YAUYOS,CATAHUASI,151008.0,140733.0,1203.0,-12.7994444444444,-75.8913888888889
LIMA,YAUYOS,CHOCOS,151009.0,140710.0,2733.0,-12.9144444444444,-75.8627777777777
LIMA,YAUYOS,COCHAS,151010.0,140708.0,2851.0,-12.2941666666667,-76.1575
LIMA,YAUYOS,COLONIA,151011.0,140709.0,3399.0,-12.6338888888889,-75.8902777777778
LIMA,YAUYOS,HONGOS,151012.0,140730.0,3215.0,-12.8108333333333,-75.7652777777778
LIMA,YAUYOS,HUAMPARA,151013.0,140711.0,2501.0,-12.3602777777778,-76.1672222222222
LIMA,YAUYOS,HUANCAYA,151014.0,140712.0,3591.0,-12.2033333333333,-75.7991666666667
LIMA,YAUYOS,HUANGASCAR,151015.0,140713.0,2529.0,-12.8994444444444,-75.8319444444444
LIMA,YAUYOS,HUANTAN,151016.0,140714.0,3315.0,-12.4563888888889,-75.8116666666667
LIMA,YAUYOS,HUAÑEC,151017.0,140715.0,3222.0,-12.2938888888889,-76.1386111111111
LIMA,YAUYOS,LARAOS,151018.0,140716.0,3492.0,-12.3466666666667,-75.7858333333333
LIMA,YAUYOS,LINCHA,151019.0,140717.0,3516.0,-12.7997222222222,-75.6666666666667
LIMA,YAUYOS,MADEAN,151020.0,140731.0,3292.0,-12.9444444444444,-75.7772222222222
LIMA,YAUYOS,MIRAFLORES,151021.0,140718.0,3677.0,-12.2744444444444,-75.8502777777778
LIMA,YAUYOS,OMAS,151022.0,140719.0,1572.0,-12.5147222222222,-76.2894444444444
LIMA,YAUYOS,PUTINZA,151023.0,140732.0,1985.0,-12.6680555555556,-75.9494444444445
LIMA,YAUYOS,QUINCHES,151024.0,140720.0,2981.0,-12.3077777777778,-76.1433333333333
LIMA,YAUYOS,QUINOCAY,151025.0,140721.0,2672.0,-12.3622222222222,-76.2263888888889
LIMA,YAUYOS,SAN JOAQUIN,151026.0,140722.0,2960.0,-12.2838888888889,-76.1469444444445
LIMA,YAUYOS,SAN PEDRO DE PILAS,151027.0,140723.0,2678.0,-12.4544444444444,-76.2269444444444
LIMA,YAUYOS,TANTA,151028.0,140724.0,4293.0,-12.1222222222222,-76.0133333333333
LIMA,YAUYOS,TAURIPAMPA,151029.0,140725.0,3526.0,-12.6172222222222,-76.1619444444444
LIMA,YAUYOS,TOMAS,151030.0,140727.0,3580.0,-12.2377777777778,-75.745
LIMA,YAUYOS,TUPE,151031.0,140726.0,2841.0,-12.7411111111111,-75.8094444444444
LIMA,YAUYOS,VIÑAC,151032.0,140728.0,3315.0,-12.9311111111111,-75.78
LIMA,YAUYOS,VITIS,151033.0,140729.0,3625.0,-12.2238888888889,-75.8080555555555
LORETO,MAYNAS,IQUITOS,160101.0,150101.0,107.0,-3.74805555555556,-73.2441666666667
LORETO,MAYNAS,ALTO NANAY,160102.0,150102.0,115.0,-3.88833333333333,-73.6975
LORETO,MAYNAS,FERNANDO LORES,160103.0,150103.0,129.0,-4.00166666666667,-73.1569444444444
LORETO,MAYNAS,INDIANA,160104.0,150110.0,98.0,-3.50027777777778,-73.0411111111111
LORETO,MAYNAS,LAS AMAZONAS,160105.0,150104.0,100.0,-3.42305555555556,-72.76444444444449
LORETO,MAYNAS,MAZAN,160106.0,150105.0,106.0,-3.48861111111111,-73.0816666666667
LORETO,MAYNAS,NAPO,160107.0,150106.0,142.0,-2.48916666666667,-73.6761111111111
LORETO,MAYNAS,PUNCHANA,160108.0,150111.0,124.0,-3.72861111111111,-73.2419444444445
LORETO,MAYNAS,PUTUMAYO,160109.0,150107.0,,,
LORETO,MAYNAS,TORRES CAUSANA,160110.0,150108.0,196.0,-0.970555555555556,-75.1741666666667
LORETO,MAYNAS,BELEN,160112.0,150112.0,116.0,-3.76916666666667,-73.26
LORETO,MAYNAS,SAN JUAN BAUTISTA,160113.0,150113.0,120.0,-3.77027777777778,-73.2802777777778
LORETO,MAYNAS,TENIENTE MANUEL CLAVERO,160114.0,150114.0,,,
LORETO,ALTO AMAZONAS,YURIMAGUAS,160201.0,150201.0,150.0,-5.88416666666667,-76.1280555555555
LORETO,ALTO AMAZONAS,BALSAPUERTO,160202.0,150202.0,220.0,-5.83333333333333,-76.5597222222222
LORETO,ALTO AMAZONAS,JEBEROS,160205.0,150205.0,146.0,-5.29083333333333,-76.2833333333333
LORETO,ALTO AMAZONAS,LAGUNAS,160206.0,150206.0,119.0,-5.22388888888889,-75.675
LORETO,ALTO AMAZONAS,SANTA CRUZ,160210.0,150210.0,131.0,-5.51333333333333,-75.8588888888889
LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,160211.0,150211.0,149.0,-6.02555555555555,-75.8741666666667
LORETO,LORETO,NAUTA,160301.0,150301.0,127.0,-4.50138888888889,-73.5694444444444
LORETO,LORETO,PARINARI,160302.0,150302.0,106.0,-4.63166666666667,-74.4630555555556
LORETO,LORETO,TIGRE,160303.0,150303.0,131.0,-3.48972222222222,-74.7816666666667
LORETO,LORETO,TROMPETEROS,160304.0,150305.0,131.0,-3.805,-75.0605555555556
LORETO,LORETO,URARINAS,160305.0,150304.0,100.0,-4.5875,-74.7672222222222
LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,160401.0,150601.0,86.0,-3.90611111111111,-70.5169444444445
LORETO,MARISCAL RAMON CASTILLA,PEBAS,160402.0,150602.0,117.0,-3.32027777777778,-71.8619444444444
LORETO,MARISCAL RAMON CASTILLA,YAVARI,160403.0,150603.0,75.0,-4.35361111111111,-70.0416666666667
LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,160404.0,150604.0,85.0,-4.02027777777778,-71.1030555555555
LORETO,REQUENA,REQUENA,160501.0,150401.0,116.0,-5.06388888888889,-73.8566666666667
LORETO,REQUENA,ALTO TAPICHE,160502.0,150402.0,123.0,-6.02555555555555,-74.0941666666667
LORETO,REQUENA,CAPELO,160503.0,150403.0,112.0,-5.40527777777778,-74.1577777777778
LORETO,REQUENA,EMILIO SAN MARTIN,160504.0,150404.0,108.0,-5.79361111111111,-74.2838888888889
LORETO,REQUENA,MAQUIA,160505.0,150405.0,108.0,-5.74972222222222,-74.5377777777778
LORETO,REQUENA,PUINAHUA,160506.0,150406.0,113.0,-5.25555555555555,-74.3455555555555
LORETO,REQUENA,SAQUENA,160507.0,150407.0,106.0,-4.725,-73.5330555555555
LORETO,REQUENA,SOPLIN,160508.0,150408.0,118.0,-6.00777777777778,-73.6925
LORETO,REQUENA,TAPICHE,160509.0,150409.0,108.0,-5.69361111111111,-74.1377777777778
LORETO,REQUENA,JENARO HERRERA,160510.0,150410.0,116.0,-4.90361111111111,-73.6705555555555
LORETO,REQUENA,YAQUERANA,160511.0,150411.0,90.0,-5.14888888888889,-72.8752777777778
LORETO,UCAYALI,CONTAMANA,160601.0,150501.0,138.0,-7.35055555555555,-75.0097222222222
LORETO,UCAYALI,INAHUAYA,160602.0,150506.0,140.0,-7.11694444444444,-75.2625
LORETO,UCAYALI,PADRE MARQUEZ,160603.0,150503.0,139.0,-7.94666666666667,-74.8408333333333
LORETO,UCAYALI,PAMPA HERMOSA,160604.0,150504.0,111.0,-7.19638888888889,-75.2944444444444
LORETO,UCAYALI,SARAYACU,160605.0,150505.0,122.0,-6.39305555555555,-75.1169444444444
LORETO,UCAYALI,VARGAS GUERRA,160606.0,150502.0,129.0,-6.91111111111111,-75.1588888888889
LORETO,DATEM DEL MARAÑON,BARRANCA,160701.0,150701.0,134.0,-4.83111111111111,-76.555
LORETO,DATEM DEL MARAÑON,CAHUAPANAS,160702.0,150703.0,162.0,-5.24916666666667,-77.0413888888889
LORETO,DATEM DEL MARAÑON,MANSERICHE,160703.0,150704.0,155.0,-4.56361111111111,-77.4172222222222
LORETO,DATEM DEL MARAÑON,MORONA,160704.0,150705.0,144.0,-4.32638888888889,-77.2161111111111
LORETO,DATEM DEL MARAÑON,PASTAZA,160705.0,150706.0,137.0,-4.65111111111111,-76.5875
LORETO,DATEM DEL MARAÑON,ANDOAS,160706.0,150702.0,172.0,-3.47555555555556,-76.4336111111111
LORETO,PUTUMAYO,PUTUMAYO,160801.0,150901.0,131.0,-2.44694444444444,-72.6680555555555
LORETO,PUTUMAYO,ROSA PANDURO,160802.0,150902.0,132.0,-1.78861111111111,-73.4130555555556
LORETO,PUTUMAYO,TENIENTE MANUEL CLAVERO,160803.0,150903.0,185.0,-0.373333333333333,-74.6758333333333
LORETO,PUTUMAYO,YAGUAS,160804.0,150904.0,94.0,-2.40805555555556,-71.1766666666667
MADRE DE DIOS,TAMBOPATA,TAMBOPATA,170101.0,160101.0,204.0,-12.5936111111111,-69.1766666666667
MADRE DE DIOS,TAMBOPATA,INAMBARI,170102.0,160102.0,351.0,-13.1013888888889,-70.3716666666667
MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,170103.0,160103.0,239.0,-12.2791666666667,-69.1502777777778
MADRE DE DIOS,TAMBOPATA,LABERINTO,170104.0,160104.0,192.0,-12.7172222222222,-69.5866666666667
MADRE DE DIOS,MANU,MANU,170201.0,160201.0,535.0,-12.8372222222222,-71.3652777777778
MADRE DE DIOS,MANU,FITZCARRALD,170202.0,160202.0,282.0,-12.2652777777778,-70.91
MADRE DE DIOS,MANU,MADRE DE DIOS,170203.0,160203.0,246.0,-12.6186111111111,-70.3941666666667
MADRE DE DIOS,MANU,HUEPETUHE,170204.0,160204.0,444.0,-12.9936111111111,-70.5272222222222
MADRE DE DIOS,TAHUAMANU,IÑAPARI,170301.0,160301.0,238.0,-10.945,-69.5766666666667
MADRE DE DIOS,TAHUAMANU,IBERIA,170302.0,160302.0,268.0,-11.4108333333333,-69.4869444444444
MADRE DE DIOS,TAHUAMANU,TAHUAMANU,170303.0,160303.0,261.0,-11.4547222222222,-69.3213888888889
MOQUEGUA,MARISCAL NIETO,MOQUEGUA,180101.0,170101.0,1428.0,-17.1941666666667,-70.9333333333333
MOQUEGUA,MARISCAL NIETO,CARUMAS,180102.0,170102.0,3054.0,-16.8091666666667,-70.6947222222222
MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,180103.0,170103.0,3156.0,-16.7508333333333,-70.6861111111111
MOQUEGUA,MARISCAL NIETO,SAMEGUA,180104.0,170106.0,1615.0,-17.1822222222222,-70.9002777777778
MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,180105.0,170104.0,3472.0,-16.7391666666667,-70.6833333333333
MOQUEGUA,MARISCAL NIETO,TORATA,180106.0,170105.0,2203.0,-17.0766666666667,-70.8441666666667
MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,180201.0,170201.0,2169.0,-16.6736111111111,-70.9705555555555
MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,180202.0,170203.0,3634.0,-16.3883333333333,-70.7302777777778
MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,180203.0,170202.0,2300.0,-16.6488888888889,-71.0216666666667
MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÑA,180204.0,170204.0,3794.0,-16.1405555555556,-70.5355555555555
MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,180205.0,170205.0,1817.0,-16.7566666666667,-71.1791666666667
MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,180206.0,170206.0,3325.0,-16.3238888888889,-70.7386111111111
MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,180207.0,170207.0,2577.0,-16.4811111111111,-70.8266666666667
MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,180208.0,170208.0,3092.0,-16.6252777777778,-71.1838888888889
MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,180209.0,170209.0,1789.0,-16.7488888888889,-70.8802777777778
MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,180210.0,170210.0,3395.0,-16.3866666666667,-70.8555555555555
MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,180211.0,170211.0,3619.0,-16.195,-70.6777777777777
MOQUEGUA,ILO,ILO,180301.0,170301.0,33.0,-17.625,-71.3433333333333
MOQUEGUA,ILO,EL ALGARROBAL,180302.0,170302.0,136.0,-17.6227777777778,-71.2683333333333
MOQUEGUA,ILO,PACOCHA,180303.0,170303.0,77.0,-17.6108333333333,-71.3402777777778
PASCO,PASCO,CHAUPIMARCA,190101.0,180101.0,4373.0,-10.6825,-76.2569444444444
PASCO,PASCO,HUACHON,190102.0,180103.0,3400.0,-10.6363888888889,-75.9511111111111
PASCO,PASCO,HUARIACA,190103.0,180104.0,2986.0,-10.4391666666667,-76.1916666666667
PASCO,PASCO,HUAYLLAY,190104.0,180105.0,4341.0,-11.0019444444444,-76.3647222222222
PASCO,PASCO,NINACACA,190105.0,180106.0,4172.0,-10.8555555555556,-76.1130555555555
PASCO,PASCO,PALLANCHACRA,190106.0,180107.0,3126.0,-10.4152777777778,-76.2355555555555
PASCO,PASCO,PAUCARTAMBO,190107.0,180108.0,2954.0,-10.7744444444444,-75.8133333333333
PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,190108.0,180109.0,3785.0,-10.49,-76.1961111111111
PASCO,PASCO,SIMON BOLIVAR,190109.0,180110.0,4234.0,-10.6891666666667,-76.3163888888889
PASCO,PASCO,TICLACAYAN,190110.0,180111.0,3543.0,-10.535,-76.1641666666667
PASCO,PASCO,TINYAHUARCO,190111.0,180112.0,4281.0,-10.7697222222222,-76.2769444444444
PASCO,PASCO,VICCO,190112.0,180113.0,4128.0,-10.8383333333333,-76.2383333333333
PASCO,PASCO,YANACANCHA,190113.0,180114.0,4394.0,-10.6633333333333,-76.2530555555555
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,190201.0,180201.0,3203.0,-10.4913888888889,-76.5163888888889
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,190202.0,180202.0,3385.0,-10.4344444444444,-76.4372222222222
PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,190203.0,180203.0,4202.0,-10.4730555555556,-76.4083333333333
PASCO,DANIEL ALCIDES CARRION,PAUCAR,190204.0,180204.0,3381.0,-10.3711111111111,-76.4433333333333
PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,190205.0,180205.0,3648.0,-10.4388888888889,-76.4952777777778
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,190206.0,180206.0,3786.0,-10.4725,-76.3536111111111
PASCO,DANIEL ALCIDES CARRION,TAPUC,190207.0,180207.0,3713.0,-10.4547222222222,-76.4625
PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,190208.0,180208.0,3459.0,-10.4786111111111,-76.4469444444445
PASCO,OXAPAMPA,OXAPAMPA,190301.0,180301.0,1832.0,-10.575,-75.4047222222222
PASCO,OXAPAMPA,CHONTABAMBA,190302.0,180302.0,1849.0,-10.6022222222222,-75.4388888888889
PASCO,OXAPAMPA,HUANCABAMBA,190303.0,180303.0,1769.0,-10.4261111111111,-75.5238888888889
PASCO,OXAPAMPA,PALCAZU,190304.0,180307.0,302.0,-10.1841666666667,-75.1480555555556
PASCO,OXAPAMPA,POZUZO,190305.0,180306.0,750.0,-10.0711111111111,-75.5502777777778
PASCO,OXAPAMPA,PUERTO BERMUDEZ,190306.0,180304.0,281.0,-10.2991666666667,-74.9372222222222
PASCO,OXAPAMPA,VILLA RICA,190307.0,180305.0,1551.0,-10.7391666666667,-75.2758333333333
PASCO,OXAPAMPA,CONSTITUCION,190308.0,180308.0,247.0,-9.85638888888889,-75.0169444444445
PIURA,PIURA,PIURA,200101.0,190101.0,57.0,-5.1525,-80.6577777777778
PIURA,PIURA,CASTILLA,200104.0,190103.0,35.0,-5.20138888888889,-80.6227777777777
PIURA,PIURA,CATACAOS,200105.0,190104.0,35.0,-5.26722222222222,-80.6725
PIURA,PIURA,CURA MORI,200107.0,190113.0,35.0,-5.32361111111111,-80.6655555555555
PIURA,PIURA,EL TALLAN,200108.0,190114.0,21.0,-5.40916666666667,-80.6811111111111
PIURA,PIURA,LA ARENA,200109.0,190105.0,33.0,-5.34305555555555,-80.7036111111111
PIURA,PIURA,LA UNION,200110.0,190106.0,27.0,-5.38833333333333,-80.7372222222222
PIURA,PIURA,LAS LOMAS,200111.0,190107.0,257.0,-4.65,-80.2391666666667
PIURA,PIURA,TAMBO GRANDE,200114.0,190109.0,76.0,-4.92805555555555,-80.3372222222222
PIURA,PIURA,VEINTISEIS DE OCTUBRE,200115.0,190115.0,53.0,-5.17916666666667,-80.6780555555555
PIURA,AYABACA,AYABACA,200201.0,190201.0,2735.0,-4.64055555555555,-79.7152777777778
PIURA,AYABACA,FRIAS,200202.0,190202.0,1703.0,-4.93166666666667,-79.9475
PIURA,AYABACA,JILILI,200203.0,190209.0,1311.0,-4.58472222222222,-79.7972222222222
PIURA,AYABACA,LAGUNAS,200204.0,190203.0,2219.0,-4.78916666666667,-79.845
PIURA,AYABACA,MONTERO,200205.0,190204.0,1058.0,-4.63222222222222,-79.8288888888889
PIURA,AYABACA,PACAIPAMPA,200206.0,190205.0,1980.0,-4.99555555555555,-79.6677777777778
PIURA,AYABACA,PAIMAS,200207.0,190210.0,598.0,-4.6275,-79.9455555555556
PIURA,AYABACA,SAPILLICA,200208.0,190206.0,1464.0,-4.77916666666667,-79.9822222222222
PIURA,AYABACA,SICCHEZ,200209.0,190207.0,1452.0,-4.57,-79.7638888888889
PIURA,AYABACA,SUYO,200210.0,190208.0,417.0,-4.51277777777778,-80.0025
PIURA,HUANCABAMBA,HUANCABAMBA,200301.0,190301.0,1955.0,-5.23861111111111,-79.4502777777778
PIURA,HUANCABAMBA,CANCHAQUE,200302.0,190302.0,1152.0,-5.37583333333333,-79.6055555555555
PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,200303.0,190306.0,2472.0,-5.14833333333333,-79.4283333333333
PIURA,HUANCABAMBA,HUARMACA,200304.0,190303.0,2188.0,-5.56805555555555,-79.5244444444444
PIURA,HUANCABAMBA,LALAQUIZ,200305.0,190308.0,972.0,-5.21583333333333,-79.68
PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,200306.0,190307.0,1259.0,-5.40194444444445,-79.6061111111111
PIURA,HUANCABAMBA,SONDOR,200307.0,190304.0,2003.0,-5.31555555555555,-79.4097222222222
PIURA,HUANCABAMBA,SONDORILLO,200308.0,190305.0,1886.0,-5.33944444444445,-79.4286111111111
PIURA,MORROPON,CHULUCANAS,200401.0,190401.0,135.0,-5.09722222222222,-80.1602777777778
PIURA,MORROPON,BUENOS AIRES,200402.0,190402.0,154.0,-5.26694444444444,-79.9669444444445
PIURA,MORROPON,CHALACO,200403.0,190403.0,2261.0,-5.04111111111111,-79.7955555555556
PIURA,MORROPON,LA MATANZA,200404.0,190408.0,126.0,-5.21361111111111,-80.0905555555556
PIURA,MORROPON,MORROPON,200405.0,190404.0,151.0,-5.18611111111111,-79.9691666666667
PIURA,MORROPON,SALITRAL,200406.0,190405.0,175.0,-5.34194444444444,-79.8336111111111
PIURA,MORROPON,SAN JUAN DE BIGOTE,200407.0,190410.0,201.0,-5.31944444444445,-79.7861111111111
PIURA,MORROPON,SANTA CATALINA DE MOSSA,200408.0,190406.0,881.0,-5.10277777777778,-79.885
PIURA,MORROPON,SANTO DOMINGO,200409.0,190407.0,1490.0,-5.02944444444445,-79.8758333333333
PIURA,MORROPON,YAMANGO,200410.0,190409.0,1192.0,-5.18083333333333,-79.7511111111111
PIURA,PAITA,PAITA,200501.0,190501.0,71.0,-5.09305555555555,-81.0994444444444
PIURA,PAITA,AMOTAPE,200502.0,190502.0,23.0,-4.88194444444445,-81.0152777777778
PIURA,PAITA,ARENAL,200503.0,190503.0,37.0,-4.88361111111111,-81.0263888888889
PIURA,PAITA,COLAN,200504.0,190505.0,25.0,-4.90055555555556,-81.0563888888889
PIURA,PAITA,LA HUACA,200505.0,190504.0,33.0,-4.91027777777778,-80.9613888888889
PIURA,PAITA,TAMARINDO,200506.0,190506.0,33.0,-4.87833333333333,-80.9758333333333
PIURA,PAITA,VICHAYAL,200507.0,190507.0,27.0,-4.86416666666667,-81.0730555555555
PIURA,SULLANA,SULLANA,200601.0,190601.0,76.0,-4.89055555555555,-80.6877777777778
PIURA,SULLANA,BELLAVISTA,200602.0,190602.0,77.0,-4.89,-80.6802777777778
PIURA,SULLANA,IGNACIO ESCUDERO,200603.0,190608.0,39.0,-4.84611111111111,-80.8730555555555
PIURA,SULLANA,LANCONES,200604.0,190603.0,156.0,-4.63277777777778,-80.5455555555556
PIURA,SULLANA,MARCAVELICA,200605.0,190604.0,53.0,-4.88166666666667,-80.7036111111111
PIURA,SULLANA,MIGUEL CHECA,200606.0,190605.0,62.0,-4.90027777777778,-80.8147222222222
PIURA,SULLANA,QUERECOTILLO,200607.0,190606.0,66.0,-4.83916666666667,-80.6483333333333
PIURA,SULLANA,SALITRAL,200608.0,190607.0,65.0,-4.85694444444444,-80.6808333333333
PIURA,TALARA,PARIÑAS,200701.0,190701.0,23.0,-4.57944444444445,-81.2694444444444
PIURA,TALARA,EL ALTO,200702.0,190702.0,276.0,-4.26861111111111,-81.2213888888889
PIURA,TALARA,LA BREA,200703.0,190703.0,8.0,-4.65472222222222,-81.3058333333333
PIURA,TALARA,LOBITOS,200704.0,190704.0,31.0,-4.45694444444445,-81.285
PIURA,TALARA,LOS ORGANOS,200705.0,190706.0,7.0,-4.17916666666667,-81.1294444444444
PIURA,TALARA,MANCORA,200706.0,190705.0,8.0,-4.10694444444444,-81.0538888888889
PIURA,SECHURA,SECHURA,200801.0,190801.0,12.0,-5.55722222222222,-80.8222222222222
PIURA,SECHURA,BELLAVISTA DE LA UNION,200802.0,190804.0,23.0,-5.44027777777778,-80.755
PIURA,SECHURA,BERNAL,200803.0,190803.0,22.0,-5.45888888888889,-80.7419444444445
PIURA,SECHURA,CRISTO NOS VALGA,200804.0,190805.0,25.0,-5.49305555555555,-80.7411111111111
PIURA,SECHURA,VICE,200805.0,190802.0,23.0,-5.42222222222222,-80.7763888888889
PIURA,SECHURA,RINCONADA LLICUAR,200806.0,190806.0,26.0,-5.46361111111111,-80.7652777777778
PUNO,PUNO,PUNO,210101.0,200101.0,3848.0,-15.8402777777778,-70.0280555555555
PUNO,PUNO,ACORA,210102.0,200102.0,3848.0,-15.9736111111111,-69.7977777777778
PUNO,PUNO,AMANTANI,210103.0,200115.0,3871.0,-15.6572222222222,-69.7183333333333
PUNO,PUNO,ATUNCOLLA,210104.0,200103.0,3844.0,-15.6883333333333,-70.1438888888889
PUNO,PUNO,CAPACHICA,210105.0,200104.0,3872.0,-15.6416666666667,-69.8308333333333
PUNO,PUNO,CHUCUITO,210106.0,200106.0,3893.0,-15.8947222222222,-69.8894444444445
PUNO,PUNO,COATA,210107.0,200105.0,3839.0,-15.5713888888889,-69.9505555555556
PUNO,PUNO,HUATA,210108.0,200107.0,3863.0,-15.615,-69.9713888888889
PUNO,PUNO,MAÑAZO,210109.0,200108.0,3949.0,-15.8011111111111,-70.3433333333333
PUNO,PUNO,PAUCARCOLLA,210110.0,200109.0,3864.0,-15.7455555555556,-70.0561111111111
PUNO,PUNO,PICHACANI,210111.0,200110.0,3962.0,-16.15,-70.0633333333333
PUNO,PUNO,PLATERIA,210112.0,200114.0,3835.0,-15.9483333333333,-69.8333333333333
PUNO,PUNO,SAN ANTONIO,210113.0,200111.0,4330.0,-16.1405555555556,-70.3438888888889
PUNO,PUNO,TIQUILLACA,210114.0,200112.0,3912.0,-15.7969444444444,-70.1866666666667
PUNO,PUNO,VILQUE,210115.0,200113.0,3878.0,-15.7666666666667,-70.2588888888889
PUNO,AZANGARO,AZANGARO,210201.0,200201.0,3878.0,-14.9080555555556,-70.1955555555556
PUNO,AZANGARO,ACHAYA,210202.0,200202.0,3868.0,-15.2847222222222,-70.1611111111111
PUNO,AZANGARO,ARAPA,210203.0,200203.0,3846.0,-15.1388888888889,-70.11
PUNO,AZANGARO,ASILLO,210204.0,200204.0,3927.0,-14.7863888888889,-70.3536111111111
PUNO,AZANGARO,CAMINACA,210205.0,200205.0,3857.0,-15.3247222222222,-70.0727777777777
PUNO,AZANGARO,CHUPA,210206.0,200206.0,3847.0,-15.1058333333333,-69.9872222222222
PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,210207.0,200207.0,3887.0,-15.0338888888889,-70.3380555555555
PUNO,AZANGARO,MUÑANI,210208.0,200208.0,3925.0,-14.7708333333333,-69.9555555555555
PUNO,AZANGARO,POTONI,210209.0,200210.0,4133.0,-14.39,-70.105
PUNO,AZANGARO,SAMAN,210210.0,200212.0,3836.0,-15.2919444444444,-70.0172222222222
PUNO,AZANGARO,SAN ANTON,210211.0,200213.0,3971.0,-14.5838888888889,-70.3172222222222
PUNO,AZANGARO,SAN JOSE,210212.0,200214.0,4094.0,-14.6802777777778,-70.16
PUNO,AZANGARO,SAN JUAN DE SALINAS,210213.0,200215.0,3841.0,-14.9913888888889,-70.1061111111111
PUNO,AZANGARO,SANTIAGO DE PUPUJA,210214.0,200216.0,3933.0,-15.0527777777778,-70.2780555555555
PUNO,AZANGARO,TIRAPATA,210215.0,200217.0,3903.0,-14.955,-70.4027777777778
PUNO,CARABAYA,MACUSANI,210301.0,200301.0,4311.0,-14.0686111111111,-70.4311111111111
PUNO,CARABAYA,AJOYANI,210302.0,200302.0,4272.0,-14.2294444444444,-70.2236111111111
PUNO,CARABAYA,AYAPATA,210303.0,200303.0,3481.0,-13.7766666666667,-70.3227777777777
PUNO,CARABAYA,COASA,210304.0,200304.0,3768.0,-13.9891666666667,-70.0158333333333
PUNO,CARABAYA,CORANI,210305.0,200305.0,4039.0,-13.8686111111111,-70.6044444444444
PUNO,CARABAYA,CRUCERO,210306.0,200306.0,4146.0,-14.3616666666667,-70.0236111111111
PUNO,CARABAYA,ITUATA,210307.0,200307.0,3787.0,-13.8763888888889,-70.2138888888889
PUNO,CARABAYA,OLLACHEA,210308.0,200308.0,2746.0,-13.7938888888889,-70.4725
PUNO,CARABAYA,SAN GABAN,210309.0,200309.0,641.0,-13.4383333333333,-70.4027777777778
PUNO,CARABAYA,USICAYOS,210310.0,200310.0,3781.0,-14.1252777777778,-69.9675
PUNO,CHUCUITO,JULI,210401.0,200401.0,3878.0,-16.2127777777778,-69.4594444444444
PUNO,CHUCUITO,DESAGUADERO,210402.0,200402.0,3849.0,-16.5644444444444,-69.0394444444444
PUNO,CHUCUITO,HUACULLANI,210403.0,200403.0,3945.0,-16.6305555555556,-69.3219444444444
